"TOTAL_SESSIONS","TOTAL_USAGE","X209_SESSION_COUNT","X209_USAGE","X210_SESSION_COUNT","X210_USAGE","CONTRACT_KEY","LOCAL_USAGE","ROAMING_SESSIONS_COUNT","WEEK_DAY_SESSIONS","WEEK_END_CONSUMPTION","WEEK_END_SESSIONS","WEEK_DAY_CONSUMPTION","TARGET"
376,3709,88,639,85,909,143315484,0,0,0,0,0,0,0
726,2969,161,1036,130,695,143315489,687,4,108,59,22,592,0
1966,3964,725,738,605,954,143315500,0,0,0,0,0,0,1
3662,8060,989,1714,1606,2498,143315501,0,0,0,0,0,0,0
3585,5012,802,1361,1893,1508,143315518,0,0,0,0,0,0,0
8050,12281,3208,4064,3359,4441,143315543,4440,0,2413,1891,947,2454,0
1744,27426,785,11388,449,9980,143315544,0,0,0,0,0,0,1
191,4097,32,1463,9,284,143315557,283,0,6,35,3,248,0
549,2106,428,753,228,1777,143315571,0,0,0,0,0,0,1
3345,546,1592,533,1585,373,143315588,372,0,1149,26,436,311,1
88,4,146,11,229,3,143315608,0,0,0,0,0,0,0
979,3348,249,918,259,960,143315615,0,0,0,0,0,0,0
794,119,196,1229,236,1092,143315636,0,0,0,0,0,0,0
4072,2683,287,851,355,817,143315659,0,0,0,0,0,0,0
556,37,649,267,65,214,143315664,0,0,0,0,0,0,0
326,1894,115,587,126,390,143315669,0,0,0,0,0,0,0
709,59858,425,26031,257,16360,143315681,0,0,0,0,0,0,1
302,12673,39,3318,39,2739,143315707,0,0,0,0,0,0,0
355,5682,119,794,59,310,143315714,0,0,0,0,0,0,1
897,5043,372,1800,381,1770,143315720,0,0,0,0,0,0,0
758,2177,44,176,62,574,143315721,0,0,0,0,0,0,0
71,2781,22,1115,13,520,143315738,0,0,0,0,0,0,0
861,12138,337,7035,384,4339,143315742,4338,0,333,480,51,3758,0
25,1459,5,436,1,1,143315757,0,0,0,0,0,0,0
202,812,161,729,95,252,143315763,0,0,0,0,0,0,0
3988,4353,509,755,1988,1538,143315778,0,0,0,0,0,0,0
35,1484,12,1181,3,191,143315780,0,0,0,0,0,0,0
117,6489,31,1139,57,3459,143315781,0,0,0,0,0,0,0
5401,5613,2878,1220,2806,1534,143315786,0,0,0,0,0,0,1
144,12699,22,3529,7,2000,143315802,0,0,0,0,0,0,1
1150,6501,145,700,238,1805,143315813,1804,0,224,30,14,1729,0
355,1536,49,751,36,304,143315824,0,0,0,0,0,0,0
582,1893,248,669,218,311,143315840,0,0,0,0,0,0,1
1079,6045,259,1046,272,2068,143315849,0,0,0,0,0,0,0
305,4217,56,591,40,3950,143315851,0,0,0,0,0,0,0
8601,101,3005,76,2611,32,143315855,0,0,0,0,0,0,0
87,753,62,182,39,71,143315856,0,0,0,0,0,0,0
191,1617,77,271,202,4410,143315872,0,0,0,0,0,0,1
779,491,91,57,41,88,143315891,0,0,0,0,0,0,0
1563,4130,319,1125,413,854,143315895,853,0,289,182,124,612,0
214,757,81,394,47,261,143315896,0,0,0,0,0,0,0
7572,103,2546,31,2530,32,143315943,0,0,0,0,0,0,0
410,2349,2,1,94,215,143315945,0,0,0,0,0,0,0
8285,104,2857,34,2777,32,143315960,0,0,0,0,0,0,0
690,4311,259,1862,296,2889,143315963,0,0,0,0,0,0,0
1624,584,250,174,239,169,143315987,0,238,151,51,88,79,0
214,4571,62,1701,38,427,143316098,0,0,0,0,0,0,0
1532,6654,326,2547,379,5652,143316122,0,0,0,0,0,0,0
473,69,31,4,17,4,143316145,0,0,0,0,0,0,1
808,2111,169,562,354,1024,143316159,1023,0,257,280,97,638,0
191,80,33,14,73,37,143316162,0,0,0,0,0,0,0
1828,789,137,503,165,856,143316168,0,0,0,0,0,0,0
6115,376,1909,263,1806,103,143316173,0,0,0,0,0,0,0
208,491,51,705,109,760,143316232,0,0,0,0,0,0,0
67,80,12,35,24,332,143316233,0,0,0,0,0,0,0
1763,9086,223,2267,217,4151,143316236,0,0,0,0,0,0,0
184,740,15,92,12,34,143316238,0,0,0,0,0,0,0
473,12591,71,2637,88,3671,143316267,0,0,0,0,0,0,1
830,2457,435,1128,448,1260,143316295,0,0,0,0,0,0,1
9351,278,2636,61,1748,93,143316306,0,0,0,0,0,0,0
464,3843,140,1531,103,883,143316326,0,0,0,0,0,0,0
49,54,32,115,134,80,143316341,0,0,0,0,0,0,0
1814,12095,640,3665,399,3260,143316345,0,0,0,0,0,0,0
828,478,196,35,316,70,143316370,0,0,0,0,0,0,0
2408,7232,1125,14306,659,9310,143316398,0,0,0,0,0,0,1
19,4,19,5,3,1,143316413,0,1,3,0,0,0,0
345,1673,15,28,10,17,143316414,0,0,0,0,0,0,0
1062,14739,232,3005,325,3831,143316443,0,0,0,0,0,0,0
557,2724,71,276,54,271,143316450,0,0,0,0,0,0,0
735,2824,205,1210,267,1329,143316458,1328,0,215,220,52,1029,0
976,292,170,48,60,34,143316464,0,0,0,0,0,0,0
3093,9500,920,2998,1111,3353,143316578,3352,0,845,1340,266,1893,0
1989,15341,204,887,501,3026,143316585,3025,0,294,1314,207,1653,0
1071,11559,316,3973,317,3899,143316644,3898,0,221,1249,96,2572,1
98,3249,9,853,12,980,143316686,0,0,0,0,0,0,0
193,1211,14,398,20,547,143316687,0,0,0,0,0,0,0
531,2389,150,907,33,139,143316717,135,8,19,99,14,28,0
1411,6448,591,2030,426,1805,143316744,1804,0,246,672,180,1044,0
194,555,80,242,86,215,143316770,0,0,0,0,0,0,0
441,1862,151,375,151,6792,143316793,6791,0,128,697,23,6057,1
63,2998,23,956,32,1174,143316820,0,0,0,0,0,0,0
37,1902,14,610,2,105,143316823,0,0,0,0,0,0,0
31,2671,4,552,4,378,143316824,0,0,0,0,0,0,1
95,1971,15,1252,19,1032,143316825,0,0,0,0,0,0,0
8884,4868,2086,283,2989,722,143316849,0,0,0,0,0,0,0
824,6260,194,2390,246,2666,143316857,0,0,0,0,0,0,0
139,168,2,1,10,9,143316864,0,0,0,0,0,0,0
681,33463,259,9946,233,13328,143316865,0,0,0,0,0,0,0
890,535,275,337,147,297,143316866,0,0,0,0,0,0,0
98,238,53,154,32,4,143316870,0,0,0,0,0,0,0
44,59,13,32,5,3,143316872,0,0,0,0,0,0,0
4830,3316,1486,788,1790,1349,143316891,0,0,0,0,0,0,0
2787,10838,591,2903,530,4598,143316894,4591,3,386,1013,144,3489,0
2895,2226,124,1002,127,2123,143316927,0,0,0,0,0,0,0
2050,8520,386,1452,32,223,143316932,0,0,0,0,0,0,0
843,6863,164,2464,150,1244,143316933,0,0,0,0,0,0,1
82,13,123,93,69,47,143316946,0,0,0,0,0,0,0
1361,6892,383,1516,355,2279,143316950,0,0,0,0,0,0,0
775,9257,214,1550,188,2058,143316961,0,0,0,0,0,0,0
1915,2648,614,624,711,1025,143316973,0,0,0,0,0,0,1
2210,5806,554,3128,472,2345,143316981,0,0,0,0,0,0,0
1609,6388,412,3016,298,2888,143316993,2887,0,219,592,79,2197,1
22,4,5,4,94,66,143317002,0,0,0,0,0,0,0
1888,3617,164,588,249,1529,143317042,1528,0,186,206,63,1273,0
291,593,248,822,149,237,143317059,219,23,129,10,20,185,0
87,132,2,1,29,10,143317065,2,14,26,1,3,2,0
1322,5042,133,1727,76,603,143317081,0,0,0,0,0,0,0
41,5211,15,1588,16,1527,143317097,0,0,0,0,0,0,0
5640,3408,1442,1332,696,696,143317099,0,0,0,0,0,0,1
643,3301,222,1630,286,1345,143317100,0,0,0,0,0,0,1
9258,3737,3544,1408,1907,187,143317110,178,24,1395,24,512,146,0
6148,9499,2951,3617,2702,3531,143317127,3530,0,1986,1358,716,2061,1
5885,12098,2080,6226,2227,3680,143317140,0,0,0,0,0,0,0
471,4708,170,1571,162,1580,143317179,0,0,0,0,0,0,1
4929,912,3154,992,3231,684,143317256,0,0,0,0,0,0,1
1845,3251,240,604,603,1131,143317305,0,0,0,0,0,0,0
647,1880,162,664,169,397,143317348,0,0,0,0,0,0,1
42,3,14,1,24,1,143317401,0,0,0,0,0,0,0
233,10,65,1,84,3,143317402,0,0,0,0,0,0,0
836,4178,140,636,175,469,143317430,0,0,0,0,0,0,0
8488,1202,3258,314,3428,1068,143317438,0,0,0,0,0,0,0
657,1874,247,660,211,759,143317439,0,0,0,0,0,0,1
1293,6305,300,5272,461,673,143317443,0,0,0,0,0,0,0
88,3,24,1,20,1,143317464,0,0,0,0,0,0,0
28,3,6,1,6,1,143317466,0,0,0,0,0,0,0
172,6,121,2,46,2,143317476,0,0,0,0,0,0,0
154,6,34,1,42,2,143317481,0,0,0,0,0,0,0
235,8,78,1,120,3,143317485,0,0,0,0,0,0,0
1194,371,86,127,115,316,143317487,254,33,83,60,32,225,0
1440,1852,39,13,46,16,143317490,0,0,0,0,0,0,1
344,10,44,1,67,2,143317501,0,0,0,0,0,0,0
248,9,92,2,79,4,143317518,0,0,0,0,0,0,0
236,7,89,2,166,4,143317520,0,0,0,0,0,0,0
242,9,62,1,70,3,143317524,0,0,0,0,0,0,0
179,8,55,1,52,2,143317526,0,0,0,0,0,0,0
208,8,114,2,143,5,143317528,0,0,0,0,0,0,0
156,7,163,2,34,1,143317536,0,0,0,0,0,0,0
14,11,2,1,2,1,143317557,0,0,0,0,2,0,0
1230,87,317,16,2365,166,143317565,0,0,0,0,0,0,0
26,1602,20,1017,53,699,143317574,0,0,0,0,0,0,0
384,12,106,2,110,4,143317575,0,0,0,0,0,0,0
133,5,85,2,31,1,143317577,0,0,0,0,0,0,0
233,9,62,1,37,1,143317581,0,0,0,0,0,0,0
162,7,66,1,56,2,143317582,0,0,0,0,0,0,0
4943,10129,961,5714,586,4655,143317583,4654,0,440,1015,146,3507,0
101,5,29,1,26,1,143317590,0,0,0,0,0,0,0
108,6,79,1,23,1,143317591,0,0,0,0,0,0,0
539,15,57,1,119,3,143317592,0,0,0,0,0,0,0
346,11,144,2,98,4,143317594,0,0,0,0,0,0,0
171,6,22,1,12,1,143317599,0,0,0,0,0,0,0
232,10,64,1,74,3,143317603,0,0,0,0,0,0,0
493,2084,221,1506,453,1104,143317612,0,0,0,0,0,0,0
114,5,37,1,88,3,143317633,0,0,0,0,0,0,0
126,6,35,1,34,1,143317636,0,0,0,0,0,0,0
107,4,16,1,16,1,143317640,0,0,0,0,0,0,0
363,12,421,5,109,3,143317643,0,0,0,0,0,0,0
301,12,59,1,74,3,143317645,0,0,0,0,0,0,0
193,9,79,2,43,2,143317647,0,0,0,0,0,0,0
170,5,23,1,19,1,143317652,0,0,0,0,0,0,0
391,12,93,2,86,3,143317654,0,0,0,0,0,0,0
115,5,20,1,51,2,143317655,0,0,0,0,0,0,0
103,5,15,1,20,1,143317668,0,0,0,0,0,0,0
18,3,4,1,3,1,143317670,0,0,0,0,0,0,0
133,707,37,118,58,134,143317686,133,0,36,86,22,32,0
57,4,15,1,19,1,143317697,0,0,0,0,0,0,0
519,15,92,2,182,5,143317721,0,0,0,0,0,0,0
75,4,24,1,22,1,143317723,0,0,0,0,0,0,0
74,3,29,1,37,1,143317726,0,0,0,0,0,0,0
71,4,135,2,26,1,143317728,0,0,0,0,0,0,0
86,3,8,1,29,1,143317731,0,0,0,0,0,0,0
137,5,172,2,52,2,143317733,0,0,0,0,0,0,0
51,3,21,1,30,1,143317735,0,0,0,0,0,0,0
255,9,82,2,90,3,143317737,0,0,0,0,0,0,0
72,4,19,1,38,1,143317752,0,0,0,0,0,0,0
202,6,57,1,15,1,143317753,0,0,0,0,0,0,0
213,8,40,1,35,2,143317756,0,0,0,0,0,0,0
308,9,78,2,126,4,143317757,0,0,0,0,0,0,0
386,13,156,3,143,4,143317758,0,0,0,0,0,0,0
244,10,72,2,67,3,143317775,0,0,0,0,0,0,0
819,989,713,1167,168,859,143317778,858,15,128,261,40,558,0
296,1916,149,1022,143,1095,143317798,0,0,0,0,0,0,1
7,3,861,191,171,4,143317826,0,0,0,0,0,0,0
1619,10362,538,4203,457,3155,143317842,0,0,0,0,0,0,1
327,2442,51,249,41,216,143317843,198,7,37,17,4,185,0
268,52,71,10,34,3,143317934,0,0,0,0,0,0,0
130,128488,38,49814,48,62944,143318053,0,0,0,0,0,0,0
668,163,191,67,143,354,143318054,321,16,104,71,39,241,0
860,2171,512,223,419,187,143318074,0,0,0,0,0,0,0
2561,2846,519,834,586,1534,143318093,0,0,0,0,0,0,0
5363,3344,2301,1638,2083,2646,143318118,0,0,0,0,0,0,1
1476,3895,692,845,1285,1659,143318124,0,0,0,0,0,0,0
3976,69,925,20,720,17,143318130,0,0,0,0,0,0,0
341,20157,89,7778,64,7967,143318150,0,0,0,0,0,0,1
242,2990,57,1375,51,3210,143318151,0,0,0,0,0,0,0
761,2864,194,578,295,720,143318244,707,17,243,98,52,582,0
319,1253,476,1039,339,820,143318345,0,0,0,0,0,0,0
1305,5938,428,1154,390,1391,143318357,1390,2,296,290,94,996,0
1042,3257,323,2805,236,5084,143318394,0,0,0,0,0,0,1
882,825,214,337,264,142,143318426,141,0,206,17,58,85,0
4652,18908,1576,6129,2291,4362,143318442,4360,1,1540,1470,751,2808,0
623,3880,171,2193,296,2028,143318536,0,0,0,0,0,0,0
2510,2802,963,901,586,1254,143318578,0,0,0,0,0,0,1
581,4177,403,1847,1101,2801,143318659,2800,23,806,824,295,1809,0
175,41,33,10,34,58,143318768,40,9,10,35,24,16,0
3313,14352,598,3371,1509,3227,143318831,0,0,0,0,0,0,0
222,68752,55,30381,50,56680,143318838,0,0,0,0,0,0,1
4814,7269,1166,1673,2467,3378,143318839,3377,0,1679,1250,788,2025,0
2115,10205,646,3768,420,2213,143318844,0,0,0,0,0,0,0
1496,545,660,228,594,300,143318848,0,0,0,0,0,0,1
107,2568,87,1112,99,1213,143318862,0,0,0,0,0,0,0
1450,2441,318,192,418,67,143318945,0,0,0,0,0,0,0
5223,14084,1011,5891,1147,3949,143318993,0,0,0,0,0,0,1
452,1694,224,1365,108,712,143319033,0,0,0,0,0,0,1
305,426,52,96,148,176,143319035,0,0,0,0,0,0,0
20,4,11,1,7,1,143319065,0,0,0,0,0,0,0
1253,278,21,3,4,1,143319100,0,2,2,0,2,0,0
360,1032,32,197,32,97,143319125,4,16,32,0,0,93,0
455,1498,393,995,591,1785,143319135,0,0,0,0,0,0,1
938,2187,276,785,864,15925,143319139,0,0,0,0,0,0,1
57,127,54,8,119,897,143319142,0,0,0,0,0,0,0
1181,15876,308,3546,312,4916,143319145,0,0,0,0,0,0,1
372,209,244,157,31,44,143319183,0,0,0,0,0,0,0
4338,2551,2588,1282,3599,580,143319189,0,0,0,0,0,0,0
4369,8759,2077,3069,278,427,143319192,426,0,216,105,62,304,0
19,57,43,105,19,35,143319276,0,0,0,0,0,0,0
763,294,86,123,147,256,143319277,0,0,0,0,0,0,0
205,10292,249,5173,60,3092,143319306,0,0,0,0,0,0,0
65,490,81,320,167,196,143319308,0,0,0,0,0,0,0
734,7120,245,2979,233,2774,143319309,2773,0,173,741,60,1982,1
1103,11109,196,2001,165,1002,143319325,0,0,0,0,0,0,0
2960,9176,1272,2951,941,2971,143319366,0,0,0,0,0,0,0
723,2882,122,788,98,1264,143319412,0,0,0,0,0,0,0
2566,3028,533,808,572,550,143319422,0,0,0,0,0,0,0
414,100,232,99,236,53,143319531,52,0,208,0,28,23,0
123,381,61,154,43,122,143319535,0,0,0,0,0,0,0
1010,3955,279,1130,450,1418,143319559,0,0,0,0,0,0,1
1195,63,102,33,208,11,143319561,0,0,0,0,0,0,0
1086,6415,66,680,88,611,143319567,604,5,56,211,32,380,0
8971,33418,3128,6017,1510,3155,143319597,0,0,0,0,0,0,0
1751,20939,448,4416,434,5483,143319601,0,0,0,0,0,0,0
2047,1337,410,296,250,7,143319620,0,0,0,0,0,0,0
14,19,2,15,1,1,143319637,0,0,0,0,0,0,0
419,4884,73,688,101,1297,143319663,0,0,0,0,0,0,0
1191,138,323,1220,341,8,143319743,0,0,0,0,0,0,0
1340,7191,944,2742,479,2450,143319763,0,0,0,0,0,0,0
7687,1199,2310,621,3741,478,143319933,0,0,0,0,0,0,1
1071,1515,137,196,5,6,143319997,0,0,0,0,0,0,0
221,1282,97,1067,107,702,143320040,0,0,0,0,0,0,0
101,316,58,101,78,110,143320045,0,0,0,0,0,0,0
323,1068,131,455,37,82,143320077,0,0,0,0,0,0,0
975,1937,761,1117,307,600,143320136,599,0,195,184,112,365,0
1474,3245,398,1156,112,208,143320225,0,0,0,0,0,0,0
381,2160,106,751,155,838,143320277,0,0,0,0,0,0,0
1891,1963,489,289,440,444,143320291,431,11,324,125,116,255,0
4144,7851,55,927,325,1043,143320324,0,0,0,0,0,0,1
1459,21601,341,3782,414,5341,143320331,5340,0,284,918,130,4323,1
121,297,59,99,57,100,143320366,99,0,39,26,18,59,0
284,681,90,337,70,203,143320367,202,0,49,71,21,109,0
821,1183,76,77,88,51,143320369,0,0,0,0,0,0,0
539,1467,12,76,274,557,143320371,0,0,0,0,0,0,0
29,23,18,5,7,1,143320392,0,3,5,0,2,0,0
601,9608,139,2500,196,6704,143320511,6703,0,149,456,47,6218,0
1380,4192,371,1580,425,7903,143320543,7902,0,300,2656,125,5162,1
2992,11331,900,3470,804,3629,143320557,3628,0,535,1087,269,2342,0
617,596,591,241,316,103,143320558,81,34,197,16,119,42,0
1266,3742,261,1572,283,1287,143320561,1286,0,210,422,73,795,0
1155,4774,138,891,318,1366,143320617,1365,0,211,422,107,882,0
3587,28190,1499,10679,2073,5510,143320620,5509,0,1550,1355,523,4062,1
335,405,123,135,60,41,143320765,0,0,0,0,0,0,0
442,1097,68,206,64,129,143320772,128,0,51,19,13,83,0
1225,11656,493,4642,528,5233,143320825,5232,0,378,1394,150,3715,0
887,6344,953,3953,87,3078,143320857,0,0,0,0,0,0,0
1245,16243,491,9673,763,7494,143320869,7493,0,542,1828,221,5508,0
969,2974,467,2300,187,500,143320878,0,0,0,0,0,0,0
151,3278,54,649,67,546,143320886,0,0,0,0,0,0,0
6993,10920,2450,2688,2528,2193,143320924,2192,0,1762,343,766,1788,0
647,2360,174,1507,180,1456,143320975,0,0,0,0,0,0,0
189,1735,34,323,51,761,143320983,0,0,0,0,0,0,1
1187,13625,431,4941,375,5031,143321000,5030,0,248,1815,127,3120,1
1385,12234,390,3777,302,4025,143321004,0,0,0,0,0,0,1
157,54,26,9,35,11,143321081,0,0,0,0,0,0,0
1477,17700,383,3413,678,2465,143321104,2464,0,404,521,274,1902,0
1183,2629,291,587,198,1079,143321111,0,0,0,0,0,0,1
1809,22299,64,4419,452,4138,143321114,0,0,0,0,0,0,0
3029,28359,986,8963,940,9375,143321122,9374,0,697,3215,243,6084,0
8847,42866,2303,15209,2510,32470,143321163,32469,0,1815,3774,695,28625,1
968,6873,185,27,1073,3949,143321172,3948,0,955,1074,118,2828,0
3267,4140,1144,1157,2053,952,143321194,951,0,1501,196,552,692,0
122,4531,101,4545,17,1803,143321216,0,0,0,0,0,0,0
24,15,5,1,5,1,143321223,0,0,2,0,3,0,0
2556,16348,856,12292,557,2278,143321224,2277,0,420,433,137,1792,1
3020,6227,98,3968,40,31,143321233,0,0,0,0,0,0,1
536,4441,145,1136,160,2077,143321255,2076,0,109,595,51,1442,0
428,3020,522,3518,394,2422,143340618,2421,0,310,511,84,1816,1
2475,45015,688,9283,639,16033,143340621,16032,0,469,1974,170,13945,0
134,11069,42,3253,51,3429,143344217,0,0,0,0,0,0,0
883,748,188,387,96,179,143346581,0,0,0,0,0,0,1
1532,25803,314,4553,329,5351,143346703,5350,0,238,1384,91,3875,0
320,2114,120,587,104,333,143346720,332,0,77,69,27,230,0
1571,1868,662,515,550,684,143346766,411,165,384,180,166,415,0
697,8445,261,3824,818,2767,143346803,0,0,0,0,0,0,0
1644,8397,315,1124,1089,11239,143346816,0,0,0,0,0,0,0
507,3443,107,853,47,1559,143346877,1558,0,35,312,12,1230,0
883,2817,235,996,168,891,143346894,890,1,134,161,34,672,0
2427,7705,1264,5229,1082,5539,143346908,5538,0,793,1596,289,3812,0
3538,11760,1403,3799,2134,4384,143346939,0,0,0,0,0,0,0
1204,3524,576,1962,101,106,143346944,0,0,0,0,0,0,0
469,11,130,6,88,5,143347104,0,0,0,0,0,0,0
594,2388,275,3199,196,1479,143347152,1465,5,131,299,65,1124,1
6695,16074,2430,6226,1863,5330,143347167,0,0,0,0,0,0,0
11302,14085,4602,7710,3763,5763,143347189,0,0,0,0,0,0,0
131,205,22,16,41,92,143347202,53,2,41,0,0,85,0
162,24881,45,9818,23,5230,143347204,0,0,0,0,0,0,1
287,20,115,5,150,5,143347295,0,0,0,0,0,0,0
45,115,52,231,87,179,143347309,0,86,69,42,18,119,0
3724,8391,1313,2765,2088,1106,143347316,1105,0,1486,358,602,650,0
3724,896,1282,418,1287,2315,143347318,0,0,0,0,0,0,1
528,21,119,6,80,6,143347337,0,0,0,0,0,0,0
477,1010,240,263,162,160,143347344,0,0,0,0,0,0,0
945,3219,248,860,212,346,143347356,0,0,0,0,0,0,0
428,550,143,107,170,84,143347411,0,0,0,0,0,0,0
328,714,135,262,98,215,143347412,0,0,0,0,0,0,0
389,25,57,7,93,7,143347417,0,0,0,0,0,0,0
655,2262,356,536,393,358,143347426,0,0,0,0,0,0,0
466,2662,134,1975,201,1746,143347435,1745,0,130,674,71,1016,0
408,1723,54,553,73,653,143347457,0,0,0,0,0,0,0
347,1004,107,419,201,720,143347476,0,0,0,0,0,0,0
61,8,52,6,50,5,143347506,0,0,0,0,0,0,0
222,7,54,1,101,2,143347530,0,0,0,0,0,0,0
251,20,68,6,99,6,143347592,0,0,0,0,0,0,0
191,15,63,5,76,4,143347605,0,0,0,0,0,0,0
141,18,62,6,44,6,143347608,0,0,0,0,0,0,0
188,6,140,4,114,4,143347622,0,0,0,0,0,0,0
266,19,95,6,73,5,143347623,0,0,0,0,0,0,0
44,1288,3,1,85,1280,143347631,0,0,0,0,0,0,1
383,20,86,7,87,6,143347643,0,0,0,0,0,0,0
511,21,64,6,193,7,143347645,0,0,0,0,0,0,0
334,11,128,4,90,2,143347669,0,0,0,0,0,0,0
2611,2951,1367,718,1563,388,143347675,0,0,0,0,0,0,0
160,23,73,7,101,5,143347681,0,0,0,0,0,0,0
3489,4352,810,1515,443,638,143347697,0,0,0,0,0,0,0
367,21,75,7,124,8,143347701,0,0,0,0,0,0,0
787,37,212,13,264,13,143347706,0,0,0,0,0,0,0
21801,9279,6750,2550,9228,3472,143347708,3471,0,6447,1228,2781,2146,1
414,15,78,5,101,5,143347709,0,0,0,0,0,0,0
925,1648,278,630,257,523,143347728,522,0,194,59,63,409,0
85,140,27,100,77,217,143347749,0,0,0,0,0,0,0
281,21,36,4,76,6,143347764,0,0,0,0,0,0,0
520,462,175,59,138,35,143347769,0,0,0,0,0,0,0
354,22,52,7,49,6,143347780,0,0,0,0,0,0,0
477,9,93,3,142,3,143347781,0,0,0,0,0,0,0
695,13,175,4,201,4,143347788,0,0,0,0,0,0,0
6079,6369,1709,1615,2636,458,143347817,0,0,0,0,0,0,0
267,626,34,88,49,112,143347837,0,0,0,0,0,0,0
431,3066,183,1246,231,2192,143347845,0,0,0,0,0,0,1
154,3353,39,946,38,993,143347847,0,0,0,0,0,0,0
1397,10109,549,4047,545,3429,143347861,0,0,0,0,0,0,0
550,2711,159,479,144,374,143347878,373,0,108,75,36,257,0
183,3563,13,831,167,1331,143347923,0,0,0,0,0,0,0
3011,8505,1685,1833,1720,2622,143347951,0,0,0,0,0,0,0
1141,2687,349,1116,406,1559,143347976,0,0,0,0,0,0,1
6991,8202,3116,1140,2753,1835,143347987,0,0,0,0,0,0,0
388,137,68,25,52,18,143348001,17,0,43,0,9,10,0
357,49,88,16,70,15,143348004,0,0,0,0,0,0,0
2666,125,622,39,979,39,143348012,0,0,0,0,0,0,0
439,64,156,21,152,23,143348013,0,0,0,0,0,0,0
1082,5267,376,1920,328,2181,143348016,0,0,0,0,0,0,0
313,769,68,122,32,122,143348035,0,0,0,0,0,0,0
502,51,166,17,156,15,143348041,0,0,0,0,0,0,0
348,51,97,15,100,14,143348049,0,0,0,0,0,0,0
325,301,33,79,24,38,143348050,0,0,0,0,0,0,0
290,54,86,18,88,17,143348053,0,0,0,0,0,0,0
436,94,160,34,161,34,143348054,0,0,0,0,0,0,0
1768,22123,1841,2232,1665,3712,143348073,3711,0,1160,352,505,3274,1
190,5844,74,2143,31,1263,143348076,1262,0,21,117,10,1137,0
230,46,81,14,60,12,143348081,0,0,0,0,0,0,0
1485,127,228,37,225,39,143348082,0,0,0,0,0,0,0
389,71,139,24,136,33,143348084,0,0,0,0,0,0,0
2264,129,796,44,954,43,143348098,0,0,0,0,0,0,0
1853,4564,393,345,779,394,143348099,0,0,0,0,0,0,0
1112,109,404,37,502,35,143348111,0,0,0,0,0,0,0
206,49,74,16,74,15,143348129,0,0,0,0,0,0,0
13274,143,3950,45,3483,39,143348130,0,0,0,0,0,0,0
222,44,94,15,84,15,143348131,0,0,0,0,0,0,0
7810,175,2282,57,2820,59,143348133,0,0,0,0,0,0,0
194,39,73,14,88,13,143348143,0,0,0,0,0,0,0
627,55,231,18,132,15,143348171,0,0,0,0,0,0,0
364,46,136,15,97,15,143348179,0,0,0,0,0,0,0
835,51,84,15,89,14,143348183,0,0,0,0,0,0,0
1161,111,255,37,245,35,143348184,0,0,0,0,0,0,0
1059,2784,345,1082,267,1192,143348201,0,0,0,0,0,0,0
998,104,360,36,361,35,143348206,0,0,0,0,0,0,0
813,76,322,27,270,25,143348220,0,0,0,0,0,0,0
74,152,66,292,145,1283,143348239,0,0,0,0,0,0,0
833,5436,172,1885,266,1692,143348259,0,0,0,0,0,0,0
1770,548,405,133,527,198,143348304,62,292,352,24,175,123,0
3017,35047,837,5226,693,7817,143348320,0,0,0,0,0,0,0
312,13108,85,4217,27,1740,143348375,0,0,0,0,0,0,0
308,11,84,4,137,5,143348416,0,0,0,0,0,0,0
219,15,32,4,28,1,143348464,0,0,0,0,0,0,0
637,3054,350,1117,251,951,143348466,950,0,200,225,51,663,0
1009,2707,124,1261,164,793,143348476,0,0,0,0,0,0,0
16,71,1,1,1,1,143348479,0,0,0,0,0,0,1
424,24,115,9,265,8,143348489,0,0,0,0,0,0,0
612,121,119,20,79,13,143348495,7,33,59,1,20,0,0
169,10,27,2,56,2,143348507,0,0,0,0,0,0,0
74,16,12,4,32,4,143348518,0,0,0,0,0,0,0
110,910,114,885,98,462,143348557,461,0,77,24,21,416,1
112,3,19,1,47,1,143348694,0,0,0,0,0,0,0
264,20,61,7,135,7,143348700,0,0,0,0,0,0,0
1342,31988,549,4568,425,5375,143348715,5374,0,317,1071,108,4198,0
1184,3102,305,1297,178,977,143348717,965,13,123,228,55,712,0
262,521,117,215,159,229,143348741,228,0,109,73,50,119,0
272,14,97,5,178,6,143348805,0,0,0,0,0,0,0
279,23,82,8,151,8,143348827,0,0,0,0,0,0,0
1692,17758,681,6112,543,6921,143348838,6920,0,391,569,152,6261,0
991,3498,710,1866,488,997,143348847,0,0,0,0,0,0,0
669,5404,212,1819,249,1067,143348860,1066,2,183,299,66,704,1
77,2158,16,433,19,399,143348861,0,0,0,0,0,0,0
17,4,1,1,25,16,143348888,0,0,0,0,0,0,0
181,862,109,257,60,253,143348893,0,0,0,0,0,0,0
350,1176,115,347,306,527,143348926,493,26,181,120,125,309,0
648,1178,143,765,65,202,143348932,0,0,0,0,0,0,0
390,10595,11,167,26,1032,143348937,0,0,0,0,0,0,0
196,354,68,184,229,89,143348943,0,0,0,0,0,0,0
362,1194,66,181,42,141,143348949,0,0,0,0,0,0,0
404,12,159,8,105,4,143348956,0,0,0,0,0,0,0
244,186,123,88,80,57,143348964,56,0,48,13,32,22,0
1332,117151,474,64332,74,1413,143348969,1412,0,70,1,4,1396,0
269,2303,156,1281,174,1054,143348988,1053,0,126,233,48,764,1
